StudyHours,SleepHours,SocialMediaHours,ExerciseHours,PlayHours,AttendancePercentage,PreviousMarks,AttentionLevel,TestMarks
3.9,7.0,2.7,0.6,1.9,81.6,60.7,3.6,52.4
3.4,6.6,2.4,1.0,0.5,73.4,87.9,3.7,64.4
8.4,6.5,5.5,0.7,1.7,82.2,63.4,4.1,64.4
5.1,7.3,2.7,1.8,0.6,88.6,62.5,6.3,76.1
5.4,5.2,2.0,0.5,0.9,89.6,78.2,3.9,72.6
6.2,6.8,2.6,1.1,1.9,78.3,60.9,5.5,60.2
2.4,9.0,3.7,0.4,1.0,84.6,57.1,4.1,55.1
7.1,5.9,2.4,0.4,2.4,88.3,62.3,5.5,77.3
1.0,8.3,3.3,0.0,1.1,74.9,78.2,2.4,45.5
3.3,7.1,3.0,1.0,2.3,78.8,91.4,3.2,57.6
3.8,6.4,2.2,0.5,3.1,84.9,70.0,3.7,56.1
5.4,5.7,2.6,1.3,1.0,77.7,62.8,4.1,64.6
4.8,7.1,4.4,1.0,3.2,82.4,82.3,4.5,56.9
4.2,8.5,2.8,0.9,1.5,100.0,63.8,4.5,61.2
4.5,6.6,1.3,0.1,1.1,72.9,65.6,4.3,65.3
3.0,6.9,2.1,1.1,1.3,96.4,74.2,3.4,54.3
2.3,8.0,0.0,0.5,1.2,87.7,81.4,4.9,59.7
5.6,7.3,2.7,0.1,2.5,75.2,70.7,5.3,70.0
5.5,5.4,4.1,1.0,2.4,90.4,66.5,2.8,59.4
6.9,7.1,0.9,0.2,2.4,85.3,93.2,6.6,96.4
3.3,8.5,2.7,0.0,0.6,94.6,63.3,4.2,57.9
5.5,7.0,3.7,1.4,1.6,90.3,64.4,5.4,59.7
4.1,4.3,3.8,0.5,0.4,86.6,66.1,1.8,58.3
6.3,7.4,4.0,0.0,2.2,82.5,75.5,4.1,60.9
6.0,6.8,0.3,0.3,1.2,94.4,65.3,6.6,75.3
4.8,5.2,3.1,0.4,1.9,81.9,78.2,3.5,61.7
4.0,5.3,0.7,1.4,1.1,73.8,69.5,5.3,65.9
5.9,8.0,1.3,0.0,0.3,69.8,66.8,6.7,74.2
5.5,6.3,3.5,0.1,2.1,75.1,64.4,4.2,65.6
3.5,6.1,2.7,1.3,2.2,91.4,69.7,3.5,46.5
2.5,7.0,3.4,0.6,1.6,82.1,74.5,2.7,46.9
4.1,6.4,1.4,0.9,0.0,78.8,69.6,4.5,68.7
6.8,7.1,4.3,0.6,2.0,81.5,72.3,5.0,65.2
6.2,6.8,3.3,1.8,1.0,91.6,62.2,6.0,71.5
2.8,5.8,3.6,0.2,1.9,90.1,62.8,1.3,54.0
2.7,6.5,1.2,0.9,1.2,86.3,70.0,3.7,58.2
6.4,7.4,3.9,1.6,1.2,80.2,71.2,5.4,68.3
2.8,7.0,2.1,0.6,1.8,81.9,70.5,3.3,54.7
5.3,6.9,1.8,0.4,0.9,83.9,64.1,5.0,74.1
3.6,8.9,3.3,1.2,1.4,77.8,70.7,4.2,49.3
6.9,7.7,3.2,1.3,1.9,84.1,70.3,6.7,85.6
3.3,7.9,1.5,0.4,3.0,77.4,68.8,4.3,58.4
6.2,6.8,5.0,1.5,1.4,87.9,63.5,4.1,61.3
4.8,7.2,4.7,0.8,2.1,88.8,75.2,4.1,58.2
4.9,6.6,3.2,1.1,0.7,93.9,69.9,4.0,59.4
1.5,7.8,3.0,1.5,2.7,87.1,62.5,2.9,35.5
1.2,6.9,2.9,1.2,0.9,86.8,68.8,1.8,51.4
4.2,7.2,0.6,0.8,1.4,78.3,64.2,5.1,53.8
4.9,7.2,2.6,0.5,1.9,84.6,70.0,4.6,65.2
2.8,7.0,2.6,2.2,1.0,76.8,84.3,3.2,54.8
2.9,9.0,1.8,0.4,2.3,71.4,71.5,4.5,58.4
5.3,6.3,2.1,1.0,1.0,82.9,72.0,5.2,59.8
5.3,6.3,0.0,1.1,2.1,81.0,84.2,5.1,72.7
4.3,7.7,1.2,1.1,2.2,89.9,72.7,5.1,72.0
5.7,6.4,3.6,1.9,1.9,77.3,74.3,6.0,70.2
2.7,6.7,4.6,0.8,2.0,100.0,71.4,2.2,49.0
4.0,5.9,1.4,0.8,3.3,81.2,66.2,4.9,63.9
7.0,7.5,2.7,1.6,1.8,84.4,74.5,6.3,86.7
4.6,7.5,3.8,0.7,1.6,80.5,87.0,3.9,69.9
4.7,6.7,1.9,1.2,1.7,91.2,56.8,5.4,70.8
8.0,7.7,3.3,0.9,2.4,83.3,65.4,7.1,82.1
2.4,5.1,2.5,1.3,3.1,77.2,61.5,2.2,47.6
5.7,6.3,3.9,1.2,1.4,70.3,62.6,3.8,54.4
7.0,6.8,1.0,0.6,0.9,89.6,82.2,5.9,84.8
4.0,5.8,1.2,0.0,2.3,90.2,68.4,3.7,73.9
5.8,5.3,2.8,0.0,0.5,87.7,77.2,4.7,76.1
3.0,6.7,2.6,0.0,1.7,83.3,63.3,3.2,51.4
3.5,7.7,2.4,0.8,1.7,82.4,63.6,4.8,48.4
5.1,8.3,3.2,0.0,1.4,91.2,59.8,4.2,66.5
5.7,6.5,1.4,0.7,1.5,84.2,84.5,5.0,80.8
6.2,7.7,0.9,0.9,0.3,94.0,77.8,6.4,80.1
6.9,7.6,1.9,1.2,0.9,84.2,59.5,6.7,72.6
4.4,8.2,2.0,1.1,2.2,83.9,81.4,5.2,59.9
6.3,6.6,2.2,1.3,0.1,88.0,67.4,6.1,81.4
4.0,5.2,4.0,1.0,1.4,96.1,74.5,3.0,57.7
5.9,7.1,3.4,0.6,1.3,94.4,70.5,5.1,72.3
4.8,6.0,3.1,0.7,0.1,84.6,55.6,4.3,53.6
5.2,6.3,2.8,0.4,2.7,82.0,61.7,4.9,56.6
5.1,6.7,2.0,0.9,0.8,75.3,83.5,3.8,74.9
2.1,6.7,1.5,0.0,1.9,90.5,79.4,3.2,56.8
2.8,7.1,1.1,1.3,1.2,70.7,59.8,4.8,51.7
4.7,7.7,1.7,0.3,0.9,98.6,72.1,6.4,89.7
2.0,6.6,2.4,0.9,1.3,91.7,67.9,2.8,57.3
5.7,7.4,1.1,1.0,1.3,79.0,81.4,5.0,71.1
5.8,7.0,2.7,1.4,1.4,94.8,68.0,6.1,77.9
5.0,7.9,2.3,0.0,0.9,89.4,62.3,4.4,57.0
2.8,6.8,2.0,0.6,0.8,88.7,77.4,3.8,59.2
6.6,6.9,3.9,1.1,2.2,82.9,81.9,5.4,69.7
7.6,6.6,0.0,1.7,1.5,89.4,73.9,7.7,92.4
4.7,6.8,2.0,0.8,1.5,73.7,75.7,3.7,71.1
5.3,6.2,0.0,0.5,0.9,85.5,58.0,5.6,62.8
4.8,6.1,2.8,1.8,2.6,79.6,57.2,3.7,66.8
5.3,7.8,3.4,1.2,1.4,82.7,56.5,5.2,66.0
4.3,5.9,0.9,1.5,0.2,79.5,80.5,4.5,63.7
4.4,6.7,1.0,0.2,1.7,79.9,66.1,3.8,58.0
5.9,8.0,0.5,1.1,1.0,95.3,78.3,7.2,81.2
8.0,6.6,2.6,0.3,2.1,73.5,64.0,5.6,70.2
2.4,7.8,2.1,0.1,2.2,88.3,69.9,3.6,52.2
4.3,6.4,2.2,1.1,2.1,76.0,61.9,4.0,49.5
2.7,5.9,2.1,1.1,1.2,95.6,66.7,3.8,57.8
6.9,5.4,1.3,0.6,1.4,88.4,52.9,6.2,78.7
3.6,8.3,3.9,1.5,1.7,73.8,66.8,4.1,50.9
2.3,5.9,2.8,0.6,2.1,87.7,65.9,2.5,51.9
5.5,7.7,1.1,0.7,0.8,79.4,53.1,5.8,72.9
7.1,6.0,1.7,0.8,1.6,86.8,74.2,5.5,71.8
5.5,8.3,1.5,0.7,2.8,74.4,75.7,5.8,68.8
4.8,9.0,4.2,1.4,1.1,94.8,63.4,5.1,56.3
5.1,5.3,3.4,0.3,1.5,69.0,57.9,4.6,50.3
6.6,5.9,2.3,0.4,3.3,78.5,87.3,5.6,85.1
3.2,7.8,4.5,0.2,1.3,76.3,72.6,3.2,48.3
4.3,7.5,4.2,1.7,0.4,88.0,46.2,4.0,54.7
3.8,7.8,2.2,0.6,1.5,81.1,65.7,4.7,61.6
2.7,6.4,2.0,0.4,2.7,83.5,63.5,2.3,54.7
4.0,9.0,2.1,0.7,2.2,79.9,62.7,4.8,61.4
6.2,7.1,1.4,1.2,0.8,74.1,80.9,6.6,78.6
5.3,5.8,4.6,1.1,1.8,83.2,72.5,3.9,54.5
5.5,6.7,1.3,0.5,1.4,74.6,76.4,5.2,71.3
4.7,5.8,3.5,0.6,2.1,70.3,68.6,2.9,55.0
5.3,8.6,3.3,0.1,1.1,90.0,78.5,4.9,65.5
3.3,6.3,2.1,0.9,1.8,75.1,66.3,3.5,44.3
4.0,7.5,4.7,1.4,2.8,96.7,72.3,4.0,61.8
4.8,6.5,0.6,0.5,0.0,96.3,74.9,5.7,82.4
4.9,6.4,2.4,1.1,1.9,92.1,63.8,5.4,59.2
5.0,5.1,1.9,0.5,2.4,75.9,49.0,4.8,58.4
4.3,7.6,3.7,0.3,0.4,100.0,53.1,3.7,46.8
3.9,8.3,2.9,1.1,1.0,66.2,93.1,4.7,67.5
9.2,6.1,0.4,2.0,1.2,77.9,76.5,9.4,100.0
5.9,5.5,4.0,1.1,1.0,91.7,77.0,3.8,67.6
5.1,7.8,3.1,0.6,0.9,91.0,84.2,4.9,75.2
4.2,5.4,1.3,0.6,1.2,79.2,58.8,4.2,60.2
3.8,8.2,2.1,1.8,2.1,78.7,62.8,5.1,55.6
4.3,6.1,0.9,1.0,2.5,83.3,59.0,4.4,62.0
4.9,5.9,2.3,0.4,2.4,84.3,93.6,5.0,74.1
1.7,7.2,2.7,0.8,2.2,81.2,60.0,2.3,44.0
2.1,6.0,2.1,0.9,2.8,98.3,82.5,3.8,64.1
3.5,6.3,2.0,1.0,2.9,79.5,63.4,4.8,60.0
4.8,7.4,0.6,1.6,1.6,96.7,70.9,6.1,75.5
4.1,4.6,2.9,1.4,2.5,88.2,82.7,3.3,60.6
6.7,8.6,0.2,0.9,1.8,93.2,72.9,7.3,89.0
2.3,7.0,2.5,0.8,1.3,73.0,68.7,3.2,51.9
3.4,5.7,0.3,1.0,1.5,93.2,92.7,5.0,75.6
6.8,6.0,2.6,0.5,2.2,92.9,51.7,5.0,65.7
4.7,8.0,2.5,1.3,2.5,79.7,60.6,5.9,58.6
5.8,7.6,3.0,0.7,1.9,91.8,66.9,5.8,75.2
7.6,8.4,3.5,1.0,1.2,73.2,80.4,6.4,73.4
3.5,6.3,3.8,1.7,1.2,81.2,65.0,3.6,51.7
4.4,7.3,0.6,1.1,0.2,94.3,79.7,5.1,66.6
4.1,7.4,2.4,0.9,1.8,83.5,52.8,4.4,59.5
1.6,7.7,4.9,0.5,1.7,82.9,81.5,2.8,41.7
4.0,8.1,2.6,0.8,0.8,96.2,78.9,5.2,63.1
5.8,6.3,1.5,0.2,1.8,69.4,59.3,5.6,61.5
5.3,6.9,2.4,1.1,1.8,83.6,69.7,5.1,70.4
5.4,6.4,2.0,0.0,0.5,84.5,67.3,4.8,67.0
3.9,6.9,1.1,1.3,1.3,78.6,74.5,5.0,62.9
3.5,7.7,3.5,1.2,2.5,96.0,81.6,3.4,70.4
6.4,5.3,3.2,0.8,1.1,77.7,63.2,5.0,69.4
3.8,8.1,0.9,0.5,1.5,77.8,73.7,5.7,57.3
4.9,5.9,2.4,0.8,1.6,65.2,72.5,4.2,56.8
4.7,6.7,1.8,0.0,1.5,93.9,71.2,4.8,60.0
6.7,8.2,0.6,1.2,2.0,82.4,84.6,7.0,83.4
6.0,7.3,0.8,0.7,2.2,82.4,71.6,6.3,82.2
2.6,7.3,1.0,1.6,2.4,83.3,57.9,4.0,56.5
2.7,5.8,2.4,1.0,1.3,94.5,77.4,2.9,57.7
5.4,6.0,2.0,0.9,1.9,97.9,86.0,5.0,75.2
4.4,7.9,1.3,1.0,2.1,71.1,71.4,5.7,67.9
3.8,6.4,2.0,0.3,1.4,81.3,83.5,3.6,55.3
6.0,6.5,3.4,0.6,1.0,75.9,65.8,4.9,64.7
4.8,8.0,2.9,0.9,1.6,83.2,74.1,4.4,65.7
4.6,6.0,3.7,0.6,1.1,84.3,54.4,3.6,48.7
5.7,7.3,2.2,0.5,1.0,71.3,63.9,6.5,64.1
3.9,7.0,4.4,0.7,1.7,87.9,71.7,3.0,65.7
6.9,7.0,2.9,0.8,1.4,81.4,76.7,5.0,76.7
3.3,6.5,1.9,2.0,1.6,91.2,74.4,4.7,56.0
5.5,6.4,2.6,0.6,0.4,85.2,82.8,4.9,68.6
6.7,5.9,1.0,0.5,1.4,71.3,54.7,6.2,70.9
2.4,7.5,2.1,0.7,0.0,89.9,84.7,4.2,74.3
4.0,6.3,3.0,1.6,0.8,74.3,62.9,3.5,58.6
6.2,8.0,3.2,1.6,1.4,75.1,57.7,5.4,70.4
6.2,6.8,2.0,1.8,2.3,82.5,80.4,6.3,80.2
4.2,5.9,5.8,0.8,1.9,82.7,58.9,2.8,43.7
3.4,6.8,2.3,1.1,1.6,71.0,84.1,4.1,68.4
5.9,6.6,0.5,0.3,1.2,83.8,48.2,6.0,74.5
6.3,8.0,4.0,0.6,1.3,84.3,62.4,5.3,73.6
2.8,6.6,3.2,0.2,2.4,84.0,78.8,3.1,64.1
2.7,6.7,2.8,1.0,0.7,71.5,76.7,2.5,58.8
4.8,8.4,1.9,0.8,1.0,86.2,43.7,5.0,60.2
5.4,7.5,3.0,0.9,2.2,90.0,63.4,5.0,68.5
4.1,8.7,4.4,0.4,1.3,74.2,52.8,4.1,51.0
5.5,8.3,2.7,1.2,2.9,76.4,71.4,6.7,75.7
3.4,6.1,0.7,0.0,2.0,91.3,70.5,4.1,66.4
1.3,8.0,0.0,0.7,2.3,97.6,67.5,4.3,60.8
3.9,8.5,3.0,0.7,0.4,83.7,68.9,4.1,59.0
4.6,8.5,1.3,0.0,2.2,81.4,59.0,5.8,65.4
4.1,8.0,2.4,1.0,0.9,86.6,62.7,4.2,62.0
2.8,8.0,1.5,0.7,2.0,95.9,80.7,4.3,72.0
1.8,6.7,1.4,1.1,1.2,78.2,65.1,2.9,44.8
3.7,6.2,1.6,1.8,1.7,81.1,64.3,3.4,58.3
5.8,6.6,1.7,1.0,0.7,80.9,81.4,7.0,80.9
6.4,5.3,3.4,1.3,0.3,73.7,58.2,5.0,72.2
6.3,8.3,3.2,1.5,1.6,91.8,84.8,6.4,77.8
3.3,6.7,1.1,1.0,1.3,87.1,85.6,4.9,65.2
2.8,8.3,1.2,0.4,0.9,68.9,59.8,5.2,63.0
5.2,5.8,3.0,0.0,0.3,84.9,79.2,4.1,70.1
5.5,8.1,3.8,1.0,0.0,98.3,48.4,5.4,61.9
5.1,6.5,3.7,0.6,1.9,87.2,71.0,3.7,68.0
1.5,5.7,1.3,1.4,1.3,97.8,59.9,2.9,42.8
3.2,8.6,3.7,0.6,1.1,80.5,75.1,2.9,53.5
4.5,8.1,0.4,0.8,1.6,92.7,73.1,6.1,76.6
5.2,7.2,2.3,0.2,2.2,95.5,67.2,4.7,72.5
5.7,7.0,3.1,0.6,1.7,84.4,59.1,4.8,60.3
4.7,7.4,0.0,0.3,1.2,81.7,79.2,6.3,72.3
5.0,7.2,5.0,0.4,3.0,93.8,69.7,3.6,68.6
4.6,6.2,4.1,0.8,1.1,89.3,62.9,4.0,59.2
5.5,6.6,3.3,0.5,0.5,92.6,64.9,4.2,66.6
5.0,9.0,1.3,2.1,1.6,88.3,69.0,6.7,70.7
4.6,9.0,2.4,1.2,1.3,84.4,69.0,5.2,61.5
4.1,8.6,3.4,1.3,2.2,84.3,73.1,4.5,58.8
4.6,7.5,1.2,0.7,1.1,82.2,79.6,5.3,77.4
5.2,6.7,2.3,0.9,1.4,88.2,80.5,4.4,67.8
4.9,6.2,3.6,0.6,0.9,83.6,67.7,3.6,59.0
5.1,6.3,0.7,2.1,2.1,87.0,74.3,6.1,83.7
6.5,6.4,2.9,0.7,1.6,78.7,68.0,4.8,79.8
4.9,9.0,0.4,0.5,1.3,78.2,82.1,6.2,68.6
3.5,8.8,1.4,0.4,1.4,89.7,68.7,5.7,56.3
5.8,7.7,1.9,1.0,1.5,88.1,71.2,6.6,73.0
2.5,6.0,3.1,1.5,0.5,81.6,69.7,3.2,46.8
2.9,7.9,1.7,1.3,2.3,96.0,74.6,5.3,68.8
5.0,6.8,2.7,0.4,2.3,78.4,76.3,5.2,67.6
5.3,4.8,1.7,0.4,1.5,88.5,83.9,4.3,72.6
2.6,7.3,1.9,1.4,1.5,88.7,82.1,5.0,69.1
3.9,6.2,4.0,1.9,0.8,85.4,70.4,4.2,48.0
3.6,6.2,1.1,0.7,2.7,95.1,69.6,4.3,62.5
3.8,6.7,3.4,1.4,2.5,98.0,67.7,3.8,60.1
5.9,6.5,2.5,0.1,1.8,75.8,80.1,4.6,75.3
5.6,7.0,1.8,0.4,2.1,66.8,72.5,5.3,67.2
4.5,6.9,1.0,0.3,2.4,81.1,94.6,4.2,74.9
3.7,5.1,1.1,1.0,2.2,77.1,69.4,3.7,58.4
2.5,8.5,1.6,0.7,0.9,81.5,85.2,4.7,62.9
6.6,6.0,2.3,0.9,1.3,99.6,85.3,5.0,80.1
5.4,6.0,3.2,1.4,1.8,100.0,85.0,4.3,72.5
3.4,6.7,2.1,0.5,1.6,77.4,66.7,4.1,57.7
5.6,6.9,2.2,0.8,2.0,86.8,69.2,5.1,77.5
4.4,8.5,2.4,0.1,2.0,86.6,68.4,5.4,68.4
4.1,7.3,3.1,1.4,1.7,87.8,84.7,4.8,66.5
5.2,7.6,3.3,1.3,0.0,74.0,65.5,4.6,63.8
3.4,7.3,0.8,1.0,2.3,94.9,64.2,4.6,65.6
4.0,7.2,2.2,0.9,2.1,92.2,76.9,4.5,69.9
4.7,7.3,4.0,0.5,2.9,81.2,56.7,3.6,52.7
3.8,5.1,0.9,0.1,1.2,94.8,77.7,4.7,72.4
5.5,6.8,2.6,1.0,0.2,73.5,58.6,4.8,64.5
7.3,8.2,2.3,1.2,1.4,71.5,65.9,7.3,69.8
3.4,9.0,1.8,1.8,1.8,87.1,81.6,4.5,63.7
2.0,5.8,4.4,0.6,1.2,88.4,64.4,1.1,41.6
1.5,7.4,2.5,0.9,2.5,83.7,73.1,2.3,47.2
4.3,6.4,4.3,1.4,1.0,93.9,82.1,2.8,56.2
3.5,9.0,2.5,1.4,1.4,79.7,58.6,4.6,43.9
4.8,5.6,3.1,0.5,1.3,94.6,71.7,3.9,70.9
4.7,7.6,1.8,0.7,3.4,91.3,76.5,5.9,62.6
2.1,5.6,1.8,0.5,0.9,99.9,55.8,2.6,61.9
1.8,6.7,3.0,0.3,1.9,70.8,59.6,2.4,40.6
4.9,7.0,3.0,1.5,0.7,81.1,86.2,4.9,66.3
4.7,8.1,3.2,0.8,1.7,77.8,58.5,4.3,50.1
3.9,5.9,3.0,0.8,0.8,91.2,66.5,3.4,50.6
2.0,7.7,0.9,0.9,2.3,97.6,49.8,5.1,53.0
5.2,7.0,1.5,0.8,2.1,82.0,62.1,5.6,69.3
6.4,7.3,3.5,0.7,1.7,89.8,77.8,6.2,83.8
4.9,8.0,0.1,0.4,0.5,96.5,79.6,6.2,72.7
3.2,5.7,2.9,1.6,1.5,87.6,77.9,3.0,60.1
4.6,7.8,2.4,0.5,1.3,90.6,69.7,5.4,58.9
2.5,6.4,3.5,0.3,2.1,69.1,59.2,3.0,39.6
6.1,8.1,3.0,0.8,0.9,97.5,74.1,5.4,77.9
4.6,7.3,1.7,1.9,2.3,82.6,65.6,5.6,62.0
1.8,6.8,1.6,0.4,2.2,100.0,53.9,3.1,59.8
4.0,6.4,1.9,1.2,0.5,78.2,70.3,3.7,64.1
5.2,7.8,3.2,0.7,1.3,88.8,82.7,4.2,71.8
4.0,8.3,0.0,0.9,1.5,91.6,81.1,5.9,73.1
4.1,6.5,2.7,1.3,2.2,65.0,81.8,4.6,57.0
2.7,5.9,1.4,0.0,1.0,99.2,73.0,3.6,60.0
5.3,7.7,2.7,0.4,1.6,90.9,60.7,4.6,66.9
3.5,5.6,2.9,1.3,2.3,73.0,75.9,2.7,55.5
1.3,5.7,0.5,0.8,1.7,88.0,71.5,2.6,49.3
3.9,5.9,2.2,0.9,0.2,87.9,67.4,3.4,56.5
6.0,6.6,2.7,1.2,1.2,83.9,76.7,4.8,63.7
3.9,5.7,2.6,0.4,2.1,80.2,74.6,2.4,68.4
7.1,5.1,2.4,1.3,2.0,84.5,63.8,4.3,66.7
5.1,5.9,1.0,1.2,0.0,91.9,63.3,4.0,59.5
5.0,7.6,1.2,0.9,1.6,91.6,58.5,5.0,55.5
4.3,5.7,0.8,1.0,2.2,85.1,72.6,5.3,66.4
4.4,6.7,3.2,1.4,1.9,86.8,79.1,5.9,71.4
4.1,8.9,2.4,0.5,2.0,84.0,64.1,6.0,64.4
4.0,7.0,2.4,1.1,2.9,77.2,59.3,4.5,56.6
5.3,7.3,0.5,1.7,1.5,84.5,75.0,6.0,79.9
3.1,6.1,2.5,1.1,1.7,79.1,85.8,3.2,62.3
2.9,9.0,3.3,0.7,0.8,77.0,89.9,4.0,55.3
2.8,6.5,0.3,2.0,1.1,65.6,85.2,5.7,66.9
7.6,6.8,1.9,0.9,1.3,81.7,69.5,6.1,79.7
5.3,8.3,0.6,1.5,2.1,91.3,61.0,6.6,72.1
5.0,6.8,2.0,0.6,1.0,94.8,76.1,4.9,79.3
2.9,7.0,1.4,1.3,2.4,88.6,69.3,4.2,56.9
5.4,6.7,3.0,0.5,0.7,74.6,68.0,3.6,58.3
4.3,6.7,2.7,1.0,1.9,83.8,89.0,4.1,65.2
4.8,7.4,4.0,0.5,1.9,75.8,83.9,3.3,65.7
3.0,7.6,2.4,1.8,1.7,100.0,76.4,5.3,72.3
4.7,6.4,2.9,0.7,2.2,81.9,69.0,4.4,69.8
3.9,6.2,1.8,0.2,1.0,81.0,70.1,4.5,66.3
3.4,6.4,1.2,0.8,1.2,92.4,54.6,3.8,57.8
5.6,5.6,3.5,1.1,0.8,84.7,80.5,3.9,72.6
2.2,5.4,4.0,0.8,1.5,93.6,83.0,2.7,56.7
5.3,7.3,3.3,0.4,1.4,76.0,62.4,5.1,61.8
5.5,7.9,2.7,1.3,2.1,85.7,63.7,5.8,66.7
3.2,7.9,1.3,1.4,1.8,89.1,79.8,5.5,67.5
3.3,4.6,3.9,0.0,2.0,64.1,66.8,2.9,44.5
4.2,6.8,3.2,0.4,1.4,79.5,81.4,4.5,65.7
4.9,5.9,4.9,0.7,1.8,80.1,62.2,3.6,54.0
4.3,7.1,1.1,0.5,2.8,85.4,66.9,5.6,70.6
5.2,6.6,3.5,1.1,0.6,82.5,75.2,4.1,67.0
7.1,7.6,3.2,1.7,0.2,87.4,66.8,6.4,76.5
3.7,7.0,2.1,0.6,1.9,83.1,66.2,4.5,58.6
1.9,5.1,4.1,1.6,0.9,94.2,66.0,1.8,41.7
5.7,6.0,3.0,0.1,0.5,100.0,76.9,4.6,73.3
7.0,7.0,1.4,1.0,1.9,73.0,79.6,6.6,81.9
5.1,7.1,2.4,0.5,0.8,85.2,74.9,3.5,58.8
2.9,5.6,1.4,1.0,2.6,93.7,63.0,3.9,50.6
4.3,5.5,1.9,0.0,1.6,79.4,83.7,3.9,65.2
2.8,7.1,3.3,0.2,1.4,87.2,72.6,3.0,49.7
5.5,5.6,3.7,1.0,0.9,82.0,80.5,5.1,74.2
2.5,5.3,2.8,0.5,1.7,77.0,57.1,2.6,52.4
4.0,6.6,1.6,0.6,0.4,76.9,81.7,4.0,59.7
3.0,6.5,3.0,1.7,0.0,65.2,66.3,3.8,41.7
4.7,6.1,3.4,0.9,0.4,86.3,65.6,3.9,63.5
4.0,6.3,0.1,1.3,2.3,86.9,74.1,5.8,72.9
4.8,7.0,2.6,0.4,0.9,77.4,49.5,4.2,58.0
4.5,6.3,2.3,0.1,0.5,82.8,73.5,3.7,67.2
3.0,7.1,3.6,0.8,1.4,73.5,67.2,2.8,46.7
5.4,6.6,3.0,0.1,3.1,89.3,84.1,3.6,68.6
4.4,7.2,3.1,0.5,2.3,81.8,72.7,3.9,65.4
3.0,7.9,1.9,0.9,0.9,91.2,60.1,5.1,62.4
7.9,7.8,2.5,0.7,0.9,82.4,62.0,6.5,88.1
5.2,8.3,3.6,1.0,0.9,77.1,45.4,4.2,55.9
4.3,7.8,2.4,1.1,0.9,80.7,94.3,4.6,71.2
6.6,7.2,2.7,0.2,1.9,97.1,45.0,5.7,74.1
7.3,6.6,0.7,0.3,1.3,100.0,64.6,6.4,94.8
4.3,6.6,2.4,0.0,0.7,72.9,77.4,4.0,65.3
5.0,6.1,0.1,0.6,0.6,92.2,84.7,5.7,78.8
3.0,7.0,1.9,1.2,3.1,76.1,88.0,4.0,59.0
4.3,7.7,2.6,1.5,2.0,78.9,69.0,4.8,63.0
4.2,6.3,3.4,0.9,0.9,86.7,75.0,4.5,57.7
4.8,7.0,1.3,1.5,2.3,88.9,66.9,5.5,73.5
5.0,6.3,2.9,1.0,0.7,79.2,54.4,4.0,59.1
5.3,7.2,4.3,0.9,1.4,89.9,59.5,4.6,64.6
4.9,6.5,1.7,0.5,1.3,94.5,52.8,4.7,56.0
2.7,6.3,0.6,0.0,1.6,90.8,73.2,3.8,69.1
3.1,6.3,2.8,1.4,0.8,77.3,66.6,3.9,48.5
3.7,7.5,1.1,0.8,1.6,81.4,68.1,5.6,59.2
4.1,6.9,1.5,1.5,0.3,92.0,76.7,4.3,58.0
6.1,6.6,3.6,0.3,1.2,97.4,72.5,5.4,70.7
2.8,7.3,4.8,2.0,2.4,74.8,76.6,2.8,49.5
4.0,6.6,1.3,0.7,2.2,87.4,88.1,4.5,70.4
5.9,8.1,1.6,0.5,1.0,90.9,62.1,5.6,76.4
4.1,6.0,2.0,0.7,0.4,73.8,51.3,4.4,61.5
5.2,6.8,1.8,0.9,0.0,93.2,64.2,4.5,75.0
4.3,5.6,4.8,0.8,1.9,100.0,67.9,2.9,56.7
4.9,6.7,1.9,0.5,1.7,90.3,74.4,5.6,71.6
4.2,5.3,2.0,0.0,1.8,89.5,77.2,3.4,64.0
5.5,7.7,4.4,0.4,2.7,79.0,59.4,4.8,58.0
2.2,7.8,3.2,1.3,1.6,81.1,57.9,3.3,57.2
4.0,7.8,3.7,0.4,1.7,79.8,83.6,3.1,60.7
4.9,7.0,1.4,0.0,0.5,77.9,73.2,5.1,71.3
5.3,6.1,1.9,0.3,2.6,83.1,73.5,4.7,72.8
6.7,6.2,1.3,0.8,1.4,87.5,72.6,6.6,87.2
3.9,8.5,3.5,0.4,0.9,78.1,71.5,4.0,56.5
6.7,8.4,4.0,0.7,1.6,82.2,67.8,5.9,73.7
3.5,7.1,1.8,0.4,2.9,87.6,62.9,3.7,61.6
6.5,6.5,2.1,1.3,3.0,68.1,64.6,6.1,62.4
5.7,8.4,2.1,1.0,0.8,92.6,91.7,6.1,79.1
3.1,6.3,0.6,1.9,2.3,86.7,88.0,4.6,68.4
5.0,7.2,1.7,0.6,1.7,86.8,79.3,5.2,77.5
4.4,8.4,3.4,0.7,2.2,94.3,69.3,4.3,81.3
5.4,6.2,1.4,1.4,1.7,92.5,75.7,5.5,73.5
4.2,7.8,2.6,1.0,1.9,89.9,55.8,4.5,57.5
4.0,7.5,0.9,0.3,2.4,87.2,80.0,4.6,71.7
6.6,7.0,2.3,1.1,0.3,84.9,67.6,5.2,64.2
4.4,6.0,1.8,1.0,1.8,80.4,70.2,4.2,54.2
5.7,6.3,1.0,0.0,0.7,77.3,71.0,5.3,71.2
4.2,7.3,3.4,0.5,1.2,88.1,68.2,2.3,53.3
7.0,5.6,3.5,0.9,1.5,88.2,78.0,5.0,80.9
3.5,7.1,1.3,1.5,0.8,86.1,85.9,5.8,69.5
